"quest","quest_label","domain","item_no","item_code","item_id","item_text_ar","item_text_en","relevance_score","clarity_score","cultural_fit_score","reviewer_id","comments"
54,"54-month","Gross motor",1,"gm1","q54_gm1","٦. هل يستخدم طفلك صيغة الفعل الماضي عندما يتحدث عن الماضي؟ كأن يقول “مشيت، قفزت، لعبت”؟","6. Does your child use the past tense when talking about the past? Like saying “I walked, I jumped, I played”?",NA,NA,NA,NA,NA
54,"54-month","Gross motor",2,"gm2","q54_gm2","١.٦ اسأل طفلك مثلا “كيف ذهبتما إلى السوق؟” (ذهبنا مشياً)“ ماذا فعلت في منزل صديقك؟” (لعبنا).","1.6 Ask your child, for example, “How did you go to the market?” (We went walking) “What did you do at your friend’s house?” (We played).",NA,NA,NA,NA,NA
54,"54-month","Gross motor",3,"gm3","q54_gm3","١. هل يستطيع طفلك القفز على قدم واحدة - سواء اليمنى أو اليسرى - مرة واحدة على الأقل دون أن يقع أو يفقد توازنه؟","1. Can your child hop on one foot - either right or left - at least once without falling or losing his balance?",NA,NA,NA,NA,NA
54,"54-month","Gross motor",4,"gm4","q54_gm4","٢. أثناء الوقوف، هل يرمي طفلك الكرة وهو رافعٌ ذراعه بارتفاع كتفه إلى الأمام باتجاه الشخص الذي يبعد عنه مسافة 6 أقدام / مترين؟","2. While standing, does your child throw the ball with his arm raised shoulder height forward toward the person 6 feet/2 meters away?",NA,NA,NA,NA,NA
54,"54-month","Gross motor",5,"gm5","q54_gm5","٣. هل يقفز طفلك للأمام مسافة 20 بوصة / 50 سم رافعًا كلتا قدميه معًا؟","3. Does your child jump forward 20 inches/50 cm with both feet together?",NA,NA,NA,NA,NA
54,"54-month","Gross motor",6,"gm6","q54_gm6","٤. هل يلتقط طفلك كرة كبيرة بكلتا يديه؟ لا بد أن تقف على مسافة 5 أقدام / 1.5 م من طفلك وتحاول معه مرتين أو ثلاث مرات قبل الإجابة على هذا السؤال.","4. Does your child catch a large ball with both hands? You must stand at a distance of 5 feet/1.5 m from your child and try with him two or three times before answering this question.",NA,NA,NA,NA,NA
54,"54-month","Fine motor",1,"fm1","q54_fm1","٥. هل يقف طفلك على قدم واحدة دون الاستناد إلى شيء لمدة 5 ثوانٍ من غير أن يختل توازنه أو أن يعيد قدمه للأسفل؟","5. Does your child stand on one foot without resting on something for 5 seconds without losing his balance or putting his foot back down?",NA,NA,NA,NA,NA
54,"54-month","Fine motor",2,"fm2","q54_fm2","٦. هل يمشي طفلك على أطراف أصابعه مسافة 15 قدم / 4.5 م؟","6. Does your child tiptoe 15 feet/4.5 m?",NA,NA,NA,NA,NA
54,"54-month","Fine motor",3,"fm3","q54_fm3","١. هل يستطيع طفلك نسخ الأشكال الموجودة بالأسفل على ورقة كبيرة مستخدمًا قلم تلوين أو قلم رصاص أو حبر دون أن يتتبعها؟","1. Can your child copy the shapes below onto a large sheet of paper using a crayon, pencil or ink without tracing them?",NA,NA,NA,NA,NA
54,"54-month","Fine motor",4,"fm4","q54_fm4","٢. هل يستطيع طفلك فتح زر أو أكثر؟","2. Can your child open one or more buttons?",NA,NA,NA,NA,NA
54,"54-month","Fine motor",5,"fm5","q54_fm5","٣. هل يلوّن طفلك ضمن حدود الرسمات الموجودة في كتب التلوين أو ضمن حدود دائرة ترسمتها له قطرها 2 بوصة / 5 سم؟","3. Does your child color within the boundaries of the drawings in the coloring books or within the boundaries of a circle you have drawn for him with a diameter of 2 inches/5 cm?",NA,NA,NA,NA,NA
54,"54-month","Fine motor",6,"fm6","q54_fm6","٤. اطلب من طفلك أن يرسم فوق الخط المرسوم باستخدام قلم رصاص. هل يتتبع طفلك الخط دون انحراف عنه أكثر من مرتين؟","4. Ask your child to draw over the drawn line using a pencil. Does your child follow the line without deviating from it more than twice?",NA,NA,NA,NA,NA
54,"54-month","Problem-solving",1,"cg1","q54_cg1","٥. اطلب من طفلك أن يرسم شخصًا على ورقة فارغة. لك أن تطلب منه أن يرسم صورة لبنت أو ولد.","5. Ask your child to draw a person on a blank sheet of paper. You can ask him to draw a picture of a girl or a boy.",NA,NA,NA,NA,NA
54,"54-month","Problem-solving",2,"cg2","q54_cg2","٦. ارسم خطًا على امتداد ورقة. مستخدمًا مقص الأطفال الآمن، هل يستطيع طفلك قص الورقة إلى قطعتين في خط مستقيم أو شبه مستقيم، بفتح وإغلاق شفرتي المقص؟","6. Draw a line along a sheet of paper. Using child-safe scissors, can your child cut the paper into two pieces in a straight or nearly straight line, opening and closing the scissor blades?",NA,NA,NA,NA,NA
54,"54-month","Problem-solving",3,"cg3","q54_cg3","١. عندما تري طفلك أشياء محسوسة وتسأله، “ما لون هذا الشيء؟” هل يُسمي خمسة ألوان مختلفة: كالأحمر، و الأزرق، و الأصفر، و البرتقالي، و الأسود، و الأبيض، و الوردي؟","1. When you show your child tangible objects and ask, “What color is this object?” Does he name five different colors: red, blue, yellow, orange, black, white, and pink?",NA,NA,NA,NA,NA
54,"54-month","Problem-solving",4,"cg4","q54_cg4","٢. هل يمثل طفلك أدوارًا مختلفة أو يتقمص شخصيات خيالية؟ على سبيل المثال: قد يرتدي ملابس أو اكسسوارات ليقلد شخصية أب، أو أم، أو أخ، أو أخت، أو حيوان أو حتى رمز خيالي.","2. Does your child role-play or imaginary characters? For example, he may wear clothes or accessories to imitate a father, mother, brother, sister, animal or even a fictional symbol.",NA,NA,NA,NA,NA
54,"54-month","Problem-solving",5,"cg5","q54_cg5","٣. إذا وضعت خمسة أشياء أمام طفلك، هل يستطيع عدها بالترتيب: واحد ، اثنان ، ثلاثة ، أربعة ، خمسة؟","3. If you put five objects in front of your child, can he count them in order: one, two, three, four, five?",NA,NA,NA,NA,NA
54,"54-month","Problem-solving",6,"cg6","q54_cg6","٤. عندما تسأل طفلك “أي دائرة هي الصغرى؟”، هل يشير إلى الدائرة الصغرى؟","4. When you ask your child “Which circle is the smallest?” does he point to the smallest circle?",NA,NA,NA,NA,NA
54,"54-month","Personal-social",1,"ps1","q54_ps1","٥. هل يعد طفلك إلى الرقم 15 دون أخطاء؟ اختر “نعم” إذا عد إلى 15 ، واختر “بعض الأوقات” إذا عد إلى 12 دون أخطاء.","5. Does your child count to 15 without errors? Choose “Yes” if he counts to 15, and choose “Sometimes” if he counts to 12 without errors.",NA,NA,NA,NA,NA
54,"54-month","Personal-social",2,"ps2","q54_ps2","٦. هل يعرف طفلك الأرقام التالية؟","6. Does your child know the following numbers?",NA,NA,NA,NA,NA
54,"54-month","Personal-social",3,"ps3","q54_ps3","١. هل يغسل طفلك يديه بالماء والصابون ثم يجففهما بالمنشفة دون مساعدة؟","1. Does your child wash his hands with soap and water and then dry them with a towel without assistance?",NA,NA,NA,NA,NA
54,"54-month","Personal-social",4,"ps4","q54_ps4","٢. هل يذكر طفلك اسم اثنين أو أكثر من أسماء زملائه في اللعب؟ يجب ألا تتضمن هذه القائمة أسماء إخوانه وأخواته.","2. Does your child mention the names of two or more playmates? This list should not include the names of his brothers and sisters.",NA,NA,NA,NA,NA
54,"54-month","Personal-social",5,"ps5","q54_ps5","٣. هل يفرّش طفلك أسنانه بوضع معجون الأسنان على الفرشاة ثم التفريش دون مساعدة؟","3. Does your child brush his teeth by putting toothpaste on the brush and then brushing without assistance?",NA,NA,NA,NA,NA
54,"54-month","Personal-social",6,"ps6","q54_ps6","٤. هل يقوم طفلك بخدمة نفسه بغرف طعامه من إناء لآخر مستخدمًا معلقة أو غيرها من أدوات الطعام؟ هل يستخدم طفلك مثلً معلقة كبيرة ليسكب المرق من علبة إلى إناء؟","4. Does your child serve himself by scooping his food from one bowl to another using a spoon or other eating utensil? For example, does your child use a large spoon to pour broth from a container into a bowl?",NA,NA,NA,NA,NA
60,"60-month","Communication",1,"c1","q60_c1","١. هل يقوم طفلك باتباع ثلاثة أوامر مختلفة عن بعضها دون أن تساعده بالإشارة أو بتكرار الأوامر عليه؟","1. Does your child follow three different commands without you helping him by pointing or repeating the commands to him?",NA,NA,NA,NA,NA
60,"60-month","Communication",2,"c2","q60_c2","٢. هل يستخدم طفلك جُملً تحتوي على أربع أو خمس كلمات؟ هل يقول طفلك مثلا “أنا أريد السيارة الحمراء”؟","2. Does your child use sentences that contain four or five words? Does your child say, for example, “I want the red car”?",NA,NA,NA,NA,NA
60,"60-month","Communication",3,"c3","q60_c3","١.٢ اذكر مثالاً في الفراغ التالي:","1.2 Give an example in the following space:",NA,NA,NA,NA,NA
60,"60-month","Communication",4,"c4","q60_c4","٣. هل يستخدم طفلك صيغة الفعل الماضي عندما يتحدث عن الماضي؟ كأن يقول “مشيت، قفزت، لعبت”؟","3. Does your child use the past tense when talking about the past? Like saying “I walked, I jumped, I played”?",NA,NA,NA,NA,NA
60,"60-month","Communication",5,"c5","q60_c5","١.٣ اسأل طفلك مثلا “كيف ذهبتما إلى السوق؟” (ذهبنا مشياً) “ماذا فعلت في منزل صديقك؟” (لعبنا).","1.3 Ask your child, for example, “How did you go to the market?” (We walked) “What did you do at your friend’s house?” (We played).",NA,NA,NA,NA,NA
60,"60-month","Communication",6,"c6","q60_c6","٤. هل يستخدم طفلك صيغة المقارنة بين الأشياء مثل “أثقل”، أو “أقوى”، أو “أقصر”.","4. Does your child use comparatives such as “heavier,” “stronger,” or “shorter?”",NA,NA,NA,NA,NA
